epoch,train_loss,train_cost,learning_rate,temperature,val_cost
0,,0.6312628381568128,0.0,3.5,0.6294547882251104
1,,0.6301425923393265,0.0,3.5,
2,,0.6441326685688745,0.0,3.5,
3,,0.6372780271084663,0.0,3.5,
4,,0.6346089641129156,0.0,3.5,0.6304702177191921
5,,0.6403292763436065,0.0,3.5,
6,,0.6422336722290547,0.0,3.5,
7,,0.640213165443754,0.0,3.5,
8,,0.6300173936962655,0.0,3.5,0.6301090050991708
9,,0.6250545867310704,0.0,3.5,
10,,0.6289307873069125,0.0,3.5,
11,,0.6288409268581042,0.0,3.5,
12,,0.635391432451046,0.0,3.5,0.6313920889809052
13,,0.6297083856991635,0.0,3.5,
14,,0.6369558000119347,0.0,3.5,
15,,0.6279219956034727,0.0,3.5,
16,,0.6446826137749473,0.0,3.5,0.6281050754937674
17,,0.6301536063092394,0.0,2.625,
18,,0.6403311281096201,0.0,2.625,
19,,0.6378329595286705,0.0,2.625,
20,,0.638713068011155,0.0,2.625,0.6318427547071508
21,,0.6325841342714582,0.0,3.28125,
22,,0.6358181553476783,0.0,3.28125,
23,,0.6337200821343995,0.0,3.28125,
24,,0.6376783263123099,0.0,3.28125,0.6294924006711198
25,,0.6398394931053494,0.0,2.4609375,
26,,0.6359870164417992,0.0,2.4609375,
27,,0.6298550106967568,0.0,2.4609375,
28,,0.6275101069549096,0.0,2.4609375,0.6279204339644926
29,,0.6360359966409312,0.0,3.076171875,
30,,0.630341132453728,0.0,3.076171875,
31,,0.6318093590685671,0.0,3.076171875,
32,,0.6336975360742864,0.0,3.076171875,0.6303445752538355
33,,0.6385886700249943,0.0,2.30712890625,
34,,0.6282769373187718,0.0,2.30712890625,
35,,0.6369169260600901,0.0,2.30712890625,
36,,0.6340308430527062,0.0,2.30712890625,0.6296297949036456
37,,0.632365023672311,0.0,1.7303466796875,
38,,0.6377266019864074,0.0,1.7303466796875,
39,,0.6312096143322495,0.0,1.7303466796875,
40,,0.6351099821096127,0.0,1.7303466796875,0.6352216215566874
41,,0.6330629004273833,0.0,2.162933349609375,
42,,0.6379758913602982,0.0,2.162933349609375,
43,,0.6380184437736859,0.0,2.162933349609375,
44,,0.6350945591186893,0.0,2.162933349609375,0.6313789880794435
45,,0.6313647570166495,0.0,2.7036666870117188,
46,,0.6422266147477644,0.0,2.7036666870117188,
47,,0.6376647034832255,0.0,2.7036666870117188,
48,,0.6377023821694848,0.0,2.7036666870117188,0.6293861566071084
49,,0.6343850721643312,0.0,3.3795833587646484,
50,,0.6304712240542415,0.0,3.3795833587646484,
51,,0.6304811070623271,0.0,3.3795833587646484,
52,,0.6348448527036968,0.0,3.3795833587646484,0.626631327060132
53,,0.6365024279871092,0.0,2.5346875190734863,
54,,0.6309661602705461,0.0,2.5346875190734863,
55,,0.6363031266947816,0.0,2.5346875190734863,
56,,0.6329945796952072,0.0,2.5346875190734863,0.6290787960820314
57,,0.6299439714498641,0.0,1.9010156393051147,
58,,0.6324334908854821,0.0,1.9010156393051147,
59,,0.6347679458870203,0.0,1.9010156393051147,
60,,0.6311202673656499,0.0,1.9010156393051147,0.629394725886645
61,,0.6345527414201054,0.0,1.425761729478836,
62,,0.6344192792576254,0.0,1.425761729478836,
63,,0.633903701439783,0.0,1.425761729478836,
64,,0.6298873045271453,0.0,1.425761729478836,0.6309773030096353
